logging,optimal,uniform,greedy,online,regression-based (single),IS-based (single),hybrid (single),IS-based (dso),hybrid (fixed-action),target_value,random_state
0.3164539337158203,1.1449111700057983,0.26613083481788635,0.6141232848167419,0.9565539360046387,0.4577732980251312,0.6241757869720459,0.773345947265625,0.5230403542518616,0.5899478197097778,0.0,18
0.19675731658935547,1.0326132774353027,0.09650284051895142,0.7131209969520569,0.7340696454048157,0.5826220512390137,0.5369701981544495,0.6102271676063538,0.5378439426422119,0.7765563130378723,0.0,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,0.05900387093424797,0.43284571170806885,0.051591455936431885,0.04378143325448036,0.05142863094806671,0.27652010321617126,0.07311718165874481,1.0,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.03175818547606468,0.46357807517051697,-0.08945230394601822,0.05421287938952446,0.09371097385883331,0.2843836545944214,-0.004278051666915417,1.0,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.07430312782526016,0.3939528465270996,-0.016965117305517197,0.06244122236967087,0.07437676191329956,0.24424093961715698,0.0897940918803215,1.0,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.03212335705757141,0.291538268327713,0.0754503458738327,0.015446526929736137,0.04345276951789856,0.1856088936328888,-0.014802340418100357,1.0,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.24603673815727234,0.21574601531028748,-0.20755334198474884,-0.1590946763753891,-0.14634592831134796,0.09666368365287781,-0.22038020193576813,1.0,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.45017772912979126,0.7995331287384033,0.5793403387069702,0.4011533260345459,0.43857425451278687,0.6302575469017029,0.4558117091655731,1.0,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.4547517001628876,0.9875794649124146,0.47201108932495117,0.5790884494781494,0.6036506295204163,0.6037248373031616,0.44658175110816956,1.0,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.27205321192741394,0.7023457288742065,0.35772764682769775,0.3217692971229553,0.3365248143672943,0.4856007695198059,0.26009219884872437,1.0,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,0.01286561693996191,0.5238300561904907,-0.010366450063884258,0.08816304057836533,0.11558500677347183,0.3606342673301697,0.07912687957286835,1.0,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.25178003311157227,0.6470776200294495,0.18353131413459778,0.23737432062625885,0.3016073405742645,0.4077029228210449,0.2593928277492523,1.0,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.2234608680009842,0.7366905212402344,0.16344651579856873,0.24850627779960632,0.30492568016052246,0.4405604600906372,0.26371946930885315,1.0,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.06415718048810959,0.45811963081359863,0.13167542219161987,0.11749084293842316,0.1439504623413086,0.2620134651660919,0.09516903012990952,1.0,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,0.13989560306072235,0.4535645544528961,0.13824762403964996,0.1391507089138031,0.14973510801792145,0.27726221084594727,0.10266729444265366,1.0,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.15590709447860718,0.6563622355461121,0.06741213798522949,0.27666059136390686,0.2645183205604553,0.4496290981769562,0.19609005749225616,1.0,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.053863294422626495,0.45218729972839355,-0.26443368196487427,0.06929254531860352,0.0982266515493393,0.40786388516426086,-0.038025062531232834,1.0,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.0354178324341774,0.35881903767585754,-0.1234714686870575,0.013815989717841148,0.0305954497307539,0.27308741211891174,0.0037800027057528496,1.0,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.1299680769443512,0.5857208967208862,0.2394532412290573,0.22434458136558533,0.2350432127714157,0.3771134316921234,0.1814374476671219,1.0,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.38299107551574707,0.6179541945457458,0.3207215964794159,0.32587960362434387,0.32978880405426025,0.42475321888923645,0.39951464533805847,1.0,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.26958709955215454,0.9080763459205627,0.2851366102695465,0.45689257979393005,0.4808638095855713,0.5318482518196106,0.26319533586502075,1.0,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.20664098858833313,0.6909921765327454,0.14170393347740173,0.3215378522872925,0.3461496829986572,0.5536901354789734,0.20932665467262268,1.0,19
-0.08990589529275894,0.6670823693275452,-0.11101143807172775,-0.040244728326797485,0.42587777972221375,0.050351984798908234,-0.019139647483825684,-0.016077011823654175,0.2151070088148117,-0.017862416803836823,2.0,0
-0.050998613238334656,0.6743390560150146,-0.0806889683008194,-0.06072036921977997,0.45029518008232117,-0.08843627572059631,-0.01974659226834774,-0.006280828732997179,0.1537313163280487,-0.03137275576591492,2.0,1
0.018065912649035454,0.5619956851005554,-0.005370363127440214,0.03748462349176407,0.3943546712398529,0.002195690991356969,0.03924689441919327,0.0440736822783947,0.19029797613620758,0.037427473813295364,2.0,2
-0.08354102820158005,0.5320913791656494,-0.11499321460723877,-0.06866810470819473,0.3211544454097748,-0.11101047694683075,-0.05818672478199005,-0.031937986612319946,0.17368225753307343,-0.035624731332063675,2.0,3
-0.33932989835739136,0.5093204379081726,-0.35466185212135315,-0.3023143708705902,0.28724271059036255,-0.31129831075668335,-0.24610602855682373,-0.2203037589788437,0.10104116797447205,-0.30526408553123474,2.0,4
0.21926181018352509,1.0678539276123047,0.1872512698173523,0.4353005886077881,0.8502545952796936,0.5364086627960205,0.3016086220741272,0.33462855219841003,0.47547152638435364,0.4057164192199707,2.0,5
0.37619754672050476,1.2148559093475342,0.3638601005077362,0.34760376811027527,0.9494815468788147,0.2808694839477539,0.5014638900756836,0.5260921716690063,0.649285078048706,0.3472420275211334,2.0,6
0.2003934383392334,0.8938780426979065,0.1893652230501175,0.23478171229362488,0.6496850252151489,0.27079394459724426,0.26548245549201965,0.27914464473724365,0.43152955174446106,0.2171502262353897,2.0,7
-0.061734337359666824,0.7653523683547974,-0.07846177369356155,-0.010075473226606846,0.48808443546295166,0.055816877633333206,0.023332692682743073,0.035328783094882965,0.3229067027568817,0.014541974291205406,2.0,8
0.08318880200386047,0.905837893486023,0.029331810772418976,0.2121943086385727,0.6164864897727966,0.1916579157114029,0.17274552583694458,0.20777031779289246,0.32592713832855225,0.24569293856620789,2.0,9
0.10045920312404633,0.8783528208732605,0.053708795458078384,0.11201392859220505,0.722332239151001,0.12477569282054901,0.17309772968292236,0.21003302931785583,0.3801056742668152,0.1500169187784195,2.0,10
0.0111214779317379,0.6828612089157104,-0.005280772224068642,0.05634433776140213,0.4089846611022949,0.09253424406051636,0.04977382719516754,0.06706567853689194,0.18428963422775269,0.07545261830091476,2.0,11
0.010477573610842228,0.6324869990348816,-0.030536623671650887,0.0746554285287857,0.44528353214263916,0.10458508133888245,0.061782073229551315,0.07636667788028717,0.31984609365463257,0.05048808082938194,2.0,12
0.10408543795347214,0.8352537155151367,0.08475040644407272,0.12200558185577393,0.6377070546150208,0.08612266927957535,0.18594753742218018,0.18791869282722473,0.3870931565761566,0.10927147418260574,2.0,13
-0.11652349680662155,0.6685256958007812,-0.1413545459508896,-0.06315716356039047,0.4533379375934601,-0.021786682307720184,-0.0010499274358153343,0.0176873616874218,0.29354989528656006,-0.07195404171943665,2.0,14
-0.14039380848407745,0.5960448980331421,-0.16487939655780792,-0.07699722796678543,0.39609861373901367,-0.19494135677814484,-0.07685863971710205,-0.06197623163461685,0.2550666332244873,-0.045409489423036575,2.0,15
0.09750109165906906,0.8343201875686646,0.07363608479499817,0.1299942433834076,0.5939340591430664,0.050436731427907944,0.14211274683475494,0.14317037165164948,0.29256561398506165,0.18981972336769104,2.0,16
0.237348273396492,0.839240550994873,0.18761250376701355,0.3469870090484619,0.5897850394248962,0.3095840513706207,0.26814624667167664,0.2700148820877075,0.38648343086242676,0.3354197144508362,2.0,17
0.2656306028366089,1.1449111700057983,0.26613083481788635,0.30349335074424744,0.8748503923416138,0.31620126962661743,0.39075788855552673,0.37846705317497253,0.5806986093521118,0.30016136169433594,2.0,18
0.13268038630485535,1.0326132774353027,0.09650284051895142,0.16241438686847687,0.6983658671379089,0.18841899931430817,0.2203710675239563,0.22208327054977417,0.4048462510108948,0.11474848538637161,2.0,19
-0.0890561044216156,0.6670823693275452,-0.11101143807172775,-0.021820522844791412,0.3954707980155945,0.06369685381650925,-0.03936540707945824,-0.05770161747932434,0.10707270354032516,-0.03504566475749016,3.0,0
-0.05483868345618248,0.6743390560150146,-0.0806889683008194,-0.13867270946502686,0.40439197421073914,-0.13779304921627045,-0.03619839623570442,-0.04797928035259247,0.09828869998455048,-0.047062646597623825,3.0,1
0.016204023733735085,0.5619956851005554,-0.005370363127440214,0.03209979459643364,0.3908149302005768,-0.01610666513442993,0.034381065517663956,0.03337942063808441,0.126968115568161,0.037649787962436676,3.0,2
-0.08386325091123581,0.5320913791656494,-0.11499321460723877,-0.09195063263177872,0.3508491814136505,-0.11101047694683075,-0.0688660740852356,-0.028995351865887642,0.16056911647319794,-0.07177659124135971,3.0,3
-0.3419985771179199,0.5093204379081726,-0.35466185212135315,-0.3081950545310974,0.2307533472776413,-0.3484986126422882,-0.28555184602737427,-0.29605886340141296,0.0034442145843058825,-0.3042273223400116,3.0,4
0.2204214334487915,1.0678539276123047,0.1872512698173523,0.42540204524993896,0.7905694246292114,0.0760980173945427,0.26649582386016846,0.31930989027023315,0.5153601765632629,0.4220404326915741,3.0,5
0.3725878894329071,1.2148559093475342,0.3638601005077362,0.3721861243247986,0.95833420753479,0.2979711890220642,0.46062108874320984,0.4859088957309723,0.45387721061706543,0.37616366147994995,3.0,6
0.1973508596420288,0.8938780426979065,0.1893652230501175,0.2354506403207779,0.6918598413467407,0.1883837729692459,0.24905751645565033,0.252572238445282,0.3864467144012451,0.20515024662017822,3.0,7
-0.06283776462078094,0.7653523683547974,-0.07846177369356155,-0.01483883336186409,0.46366357803344727,-0.013948742300271988,0.0049627250991761684,-0.00682330084964633,0.16825512051582336,0.015314556658267975,3.0,8
0.0846935361623764,0.905837893486023,0.029331810772418976,0.2145421802997589,0.6337225437164307,0.27023088932037354,0.14938652515411377,0.13229045271873474,0.3233862817287445,0.18432609736919403,3.0,9
0.10242663323879242,0.8783528208732605,0.053708795458078384,0.056240569800138474,0.6514407992362976,0.15153345465660095,0.12942300736904144,0.1880539506673813,0.40795737504959106,0.12104147672653198,3.0,10
0.01073424331843853,0.6828612089157104,-0.005280772224068642,0.07175978273153305,0.3955127000808716,-0.03309803456068039,0.03826938942074776,0.05535468831658363,0.2141483873128891,0.07152529805898666,3.0,11
0.009584673680365086,0.6324869990348816,-0.030536623671650887,0.034804172813892365,0.43119779229164124,-0.011308655142784119,0.02855781465768814,0.046824146062135696,0.26482200622558594,0.037135571241378784,3.0,12
0.10340359061956406,0.8352537155151367,0.08475040644407272,0.09298694133758545,0.6357161998748779,0.08612266927957535,0.15900328755378723,0.17390130460262299,0.379269540309906,0.09312710911035538,3.0,13
-0.11847938597202301,0.6685256958007812,-0.1413545459508896,-0.1313568651676178,0.4738522469997406,-0.12835927307605743,-0.04111184552311897,-0.018560919910669327,0.2538369596004486,-0.12261267006397247,3.0,14
-0.13837294280529022,0.5960448980331421,-0.16487939655780792,-0.036954768002033234,0.3346741795539856,-0.030094126239418983,-0.09237975627183914,-0.08474288880825043,0.10305007547140121,0.010696811601519585,3.0,15
0.09408220648765564,0.8343201875686646,0.07363608479499817,0.11451899260282516,0.5700637102127075,0.13808488845825195,0.1394001990556717,0.14647050201892853,0.24295659363269806,0.16453373432159424,3.0,16
0.23434501886367798,0.839240550994873,0.18761250376701355,0.2859058976173401,0.5942364931106567,0.3304814398288727,0.2383037656545639,0.25872525572776794,0.31017303466796875,0.2567519247531891,3.0,17
0.2635979950428009,1.1449111700057983,0.26613083481788635,0.2901547849178314,0.8953051567077637,0.23163966834545135,0.3478098213672638,0.3570914566516876,0.4647463262081146,0.27509400248527527,3.0,18
0.13230766355991364,1.0326132774353027,0.09650284051895142,0.11934393644332886,0.6772798299789429,0.12210528552532196,0.21568524837493896,0.19648215174674988,0.35699257254600525,0.10625224560499191,3.0,19
