logging,optimal,uniform,greedy,online,regression-based (single),IS-based (single),hybrid (single),IS-based (dso),hybrid (fixed-action),target_value,random_state
-0.10312448441982269,0.4616779386997223,-0.159623920917511,0.14194779098033905,0.38052448630332947,0.19045713543891907,0.21972404420375824,0.2767205834388733,0.2880837023258209,0.1342814713716507,50,15
0.11299802362918854,0.7204612493515015,0.07236684858798981,0.3107328414916992,0.6143224239349365,0.35216596722602844,0.39095214009284973,0.41031792759895325,0.4319978654384613,0.33723726868629456,50,16
0.26140865683555603,0.760753870010376,0.1919005811214447,0.5336942076683044,0.6894054412841797,0.5240800380706787,0.4888092279434204,0.5418095588684082,0.4736430048942566,0.5765500664710999,50,17
0.29380112886428833,0.936543345451355,0.2658125162124634,0.5864108204841614,0.8455098867416382,0.5833612084388733,0.6409046649932861,0.7156036496162415,0.47008228302001953,0.6640421152114868,50,18
0.1709848940372467,0.8809154033660889,0.09755384922027588,0.5427719950675964,0.8038150668144226,0.5125725865364075,0.6256885528564453,0.644557535648346,0.5333261489868164,0.5702008008956909,50,19
-0.087398000061512,0.5462146997451782,-0.1113453358411789,0.13415098190307617,0.4444144666194916,0.1605849266052246,0.23154662549495697,0.25545433163642883,0.27598968148231506,0.1530228704214096,100,0
-0.04979822039604187,0.5593723654747009,-0.08659600466489792,0.08802389353513718,0.43256324529647827,0.14722831547260284,0.1632167547941208,0.2033248394727707,0.2768215835094452,0.15038789808750153,100,1
0.02760806865990162,0.4803866744041443,-0.0021704351529479027,0.1149190217256546,0.42040127515792847,0.07165206223726273,0.18465954065322876,0.1985643059015274,0.2194245606660843,0.12357203662395477,100,2
-0.0803740844130516,0.4593563973903656,-0.10677457600831985,0.06364274024963379,0.36610957980155945,0.06624080240726471,0.11901256442070007,0.12144596129655838,0.19059135019779205,0.09381706267595291,100,3
-0.3137573301792145,0.4061802625656128,-0.3598271906375885,-0.11083145439624786,0.24031193554401398,-0.056355591863393784,0.029911745339632034,0.029047613963484764,0.06293857842683792,-0.10809072107076645,100,4
0.247367262840271,1.001894474029541,0.1921197772026062,0.5353810787200928,0.864646315574646,0.599388062953949,0.5972118973731995,0.7054926156997681,0.5317200422286987,0.5572014451026917,100,5
0.40424901247024536,1.137626051902771,0.3658069968223572,0.5424484610557556,1.0507255792617798,0.51730877161026,0.7690232992172241,0.8104500770568848,0.6936373114585876,0.5776821970939636,100,6
0.22161471843719482,0.8147938847541809,0.1822715401649475,0.34161049127578735,0.6762548089027405,0.353938490152359,0.4462244510650635,0.4781349003314972,0.46005508303642273,0.3960094153881073,100,7
-0.05550919100642204,0.6608664989471436,-0.0732213482260704,0.09563959389925003,0.515913724899292,0.14707325398921967,0.31966710090637207,0.2830832898616791,0.3780679404735565,0.1126636266708374,100,8
0.09736917912960052,0.8286528587341309,0.024795707315206528,0.3942511975765228,0.6562432050704956,0.3248230814933777,0.4389241337776184,0.46997711062431335,0.45380815863609314,0.3837997019290924,100,9
0.11285020411014557,0.7849180698394775,0.062481269240379333,0.31443119049072266,0.724255383014679,0.3306477963924408,0.4255963861942291,0.4854637682437897,0.4810221791267395,0.32801124453544617,100,10
0.023027893155813217,0.6180816888809204,-0.005913703702390194,0.17933155596256256,0.5529518127441406,0.15203818678855896,0.2518829107284546,0.24607500433921814,0.25973671674728394,0.19992013275623322,100,11
0.03187873214483261,0.5763273239135742,-0.028644433245062828,0.21169282495975494,0.5176795721054077,0.2032397985458374,0.2462470680475235,0.25665587186813354,0.3316599130630493,0.1941511631011963,100,12
0.12948071956634521,0.7472035884857178,0.07784415036439896,0.323737233877182,0.6400285363197327,0.4513261318206787,0.39075347781181335,0.45523443818092346,0.4758003354072571,0.38939306139945984,100,13
-0.10466177761554718,0.5956864953041077,-0.1381259709596634,0.1939331591129303,0.5105171799659729,0.23543837666511536,0.2557125985622406,0.2878822386264801,0.26645994186401367,0.20826411247253418,100,14
-0.12455936521291733,0.5001196265220642,-0.16508768498897552,0.1007719412446022,0.40696290135383606,0.19265145063400269,0.20059533417224884,0.24412751197814941,0.29249903559684753,0.1310434639453888,100,15
0.10103068500757217,0.755619466304779,0.07802320271730423,0.2164643108844757,0.676133394241333,0.15768252313137054,0.35349035263061523,0.3529171347618103,0.31340649724006653,0.265132874250412,100,16
0.23622627556324005,0.793544352054596,0.1896182745695114,0.43039408326148987,0.6936614513397217,0.5130584239959717,0.3942890167236328,0.4653050899505615,0.5203197002410889,0.48217225074768066,100,17
0.28412342071533203,1.0231037139892578,0.26645028591156006,0.41616085171699524,0.8736793994903564,0.3335570693016052,0.6058099865913391,0.691672682762146,0.46643221378326416,0.4130731523036957,100,18
0.15308459103107452,0.9044082760810852,0.10046706348657608,0.4204442799091339,0.7915986776351929,0.4308798909187317,0.5257318615913391,0.509164571762085,0.44984281063079834,0.42607763409614563,100,19
-0.09082681685686111,0.6539109945297241,-0.11213139444589615,-0.0036220490001142025,0.44425585865974426,-0.060340918600559235,0.08051697164773941,0.10028724372386932,0.3867303729057312,-0.013415081426501274,500,0
-0.055046968162059784,0.6547433733940125,-0.09201864898204803,-0.035896845161914825,0.46322500705718994,-0.10455618798732758,0.09057106077671051,0.11067015677690506,0.31134065985679626,0.019633235409855843,500,1
0.013566423207521439,0.5493572950363159,-0.005876902490854263,0.08261755108833313,0.42225152254104614,0.06634648144245148,0.1154245138168335,0.12192895263433456,0.26782408356666565,0.12032320350408554,500,2
-0.09176222234964371,0.5237616896629333,-0.11046173423528671,-0.003028950886800885,0.4097704589366913,0.03889939561486244,0.00836782343685627,0.0416300892829895,0.1606365442276001,0.03066474385559559,500,3
-0.33286845684051514,0.4986032247543335,-0.3509310185909271,-0.2710137665271759,0.33321279287338257,-0.31778183579444885,-0.12251788377761841,-0.09101442992687225,0.14771682024002075,-0.2613241970539093,500,4
0.23926736414432526,1.0484087467193604,0.1964007467031479,0.41341283917427063,0.8714525103569031,0.41540980339050293,0.4629664123058319,0.4996853172779083,0.5224749445915222,0.3933846950531006,500,5
0.38437753915786743,1.1965664625167847,0.35942134261131287,0.5327492952346802,1.0229158401489258,0.31217342615127563,0.5713319778442383,0.6445202827453613,0.7109050750732422,0.5136539340019226,500,6
0.20924213528633118,0.8850111365318298,0.1806049793958664,0.2877964675426483,0.7624808549880981,0.12553875148296356,0.38746562600135803,0.3843921422958374,0.5091402530670166,0.3577917814254761,500,7
-0.06100061163306236,0.7398252487182617,-0.07689645141363144,-0.03784003108739853,0.5248920321464539,-0.07587330788373947,0.1626700907945633,0.19242551922798157,0.2747734487056732,-0.05211815610527992,500,8
0.08559271693229675,0.8923314213752747,0.023166455328464508,0.31161031126976013,0.7081901431083679,0.3332962989807129,0.3237258493900299,0.32047218084335327,0.4034455120563507,0.3599461317062378,500,9
0.11232998222112656,0.8648366928100586,0.05390563979744911,0.1425161063671112,0.7211387753486633,0.2750140130519867,0.32428398728370667,0.3231739401817322,0.47020068764686584,0.17849044501781464,500,10
0.019443567842245102,0.6577414274215698,-0.003388980869203806,0.11655856668949127,0.5022424459457397,0.05393484607338905,0.1537834107875824,0.16472400724887848,0.30659714341163635,0.08217807859182358,500,11
0.02157866209745407,0.6164445877075195,-0.02764429710805416,0.14101514220237732,0.4489883780479431,0.022538049146533012,0.17132018506526947,0.2040451467037201,0.3433043360710144,0.1698426753282547,500,12
0.11505521088838577,0.8163937330245972,0.0800246074795723,0.17384357750415802,0.6040842533111572,0.3048281669616699,0.26449471712112427,0.3323048949241638,0.4781356453895569,0.20750659704208374,500,13
-0.11958679556846619,0.6624909043312073,-0.14146776497364044,0.016216548159718513,0.5095170140266418,-0.1083909422159195,0.10843300819396973,0.13656440377235413,0.35182106494903564,0.015413632616400719,500,14
-0.14133146405220032,0.5825326442718506,-0.16602984070777893,-0.08268347382545471,0.4099743068218231,-0.0018575191497802734,0.02973226271569729,-0.0030899150297045708,0.1171395406126976,-0.04312288388609886,500,15
0.09920458495616913,0.8196974396705627,0.07788214832544327,0.14725765585899353,0.6316643357276917,0.05604911968111992,0.28931760787963867,0.2475498765707016,0.36858952045440674,0.18025188148021698,500,16
0.2343239039182663,0.8260836005210876,0.19100473821163177,0.41404667496681213,0.6641690135002136,0.4064798057079315,0.31206148862838745,0.3266623914241791,0.4330517649650574,0.47681543231010437,500,17
0.29152774810791016,1.1239895820617676,0.2694961428642273,0.25670507550239563,0.9141896367073059,0.1663239449262619,0.5261327028274536,0.5694127678871155,0.4908802807331085,0.30550119280815125,500,18
0.13012413680553436,0.9928722381591797,0.10081936419010162,0.222108393907547,0.7603455185890198,0.30588772892951965,0.37345147132873535,0.43417808413505554,0.39462167024612427,0.30413922667503357,500,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,0.05900387093424797,0.43284571170806885,0.051591455936431885,0.04378143325448036,0.05142863094806671,0.33240601420402527,0.07311718165874481,1000,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.03175818547606468,0.46357807517051697,-0.08945230394601822,0.05421287938952446,0.09371097385883331,0.255744606256485,-0.004278051666915417,1000,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.07430312782526016,0.3939528465270996,-0.016965117305517197,0.06244122236967087,0.07437676191329956,0.2555491626262665,0.0897940918803215,1000,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.03212335705757141,0.291538268327713,0.0754503458738327,0.015446526929736137,0.04345276951789856,0.23077434301376343,-0.014802340418100357,1000,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.24603673815727234,0.21574601531028748,-0.20755334198474884,-0.1590946763753891,-0.14634592831134796,0.04849837347865105,-0.22038020193576813,1000,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.45017772912979126,0.7995331287384033,0.5793403387069702,0.4011533260345459,0.43857425451278687,0.6543488502502441,0.4558117091655731,1000,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.4547517001628876,0.9875794649124146,0.47201108932495117,0.5790884494781494,0.6036506295204163,0.5764453411102295,0.44658175110816956,1000,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.27205321192741394,0.7023457288742065,0.35772764682769775,0.3217692971229553,0.3365248143672943,0.5237019062042236,0.26009219884872437,1000,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,0.01286561693996191,0.5238300561904907,-0.010366450063884258,0.08816304057836533,0.11558500677347183,0.33088219165802,0.07912687957286835,1000,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.25178003311157227,0.6470776200294495,0.18353131413459778,0.23737432062625885,0.3016073405742645,0.36089497804641724,0.2593928277492523,1000,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.2234608680009842,0.7366905212402344,0.16344651579856873,0.24850627779960632,0.30492568016052246,0.45110395550727844,0.26371946930885315,1000,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.06415718048810959,0.45811963081359863,0.13167542219161987,0.11749084293842316,0.1439504623413086,0.25402745604515076,0.09516903012990952,1000,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,0.13989560306072235,0.4535645544528961,0.13824762403964996,0.1391507089138031,0.14973510801792145,0.29200127720832825,0.10266729444265366,1000,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.15590709447860718,0.6563622355461121,0.06741213798522949,0.27666059136390686,0.2645183205604553,0.41908565163612366,0.19609005749225616,1000,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.053863294422626495,0.45218729972839355,-0.26443368196487427,0.06929254531860352,0.0982266515493393,0.37932637333869934,-0.038025062531232834,1000,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.0354178324341774,0.35881903767585754,-0.1234714686870575,0.013815989717841148,0.0305954497307539,0.23699043691158295,0.0037800027057528496,1000,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.1299680769443512,0.5857208967208862,0.2394532412290573,0.22434458136558533,0.2350432127714157,0.4050459563732147,0.1814374476671219,1000,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.38299107551574707,0.6179541945457458,0.3207215964794159,0.32587960362434387,0.32978880405426025,0.43351060152053833,0.39951464533805847,1000,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.26958709955215454,0.9080763459205627,0.2851366102695465,0.45689257979393005,0.4808638095855713,0.5636963844299316,0.26319533586502075,1000,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.20664098858833313,0.6909921765327454,0.14170393347740173,0.3215378522872925,0.3461496829986572,0.5115174651145935,0.20932665467262268,1000,19
